subj_idx,isblow,pump_idx,choice,reward,reaction_time,trial,HE,PCPP
783411.0,0.0,4.0,0.0,4.0,489.0,10.0,5.0,0.0
783411.0,0.0,1.0,1.0,1.0,416.0,11.0,3.0,0.0
783411.0,0.0,2.0,1.0,2.0,447.0,11.0,3.0,2.0
783411.0,0.0,3.0,0.0,3.0,488.0,11.0,3.0,0.0
783411.0,0.0,1.0,1.0,1.0,404.0,12.0,3.0,0.0
783411.0,0.0,2.0,1.0,2.0,447.0,12.0,3.0,0.0
783411.0,0.0,3.0,1.0,3.0,393.0,12.0,3.0,2.0
783411.0,0.0,4.0,0.0,4.0,462.0,12.0,3.0,0.0
783411.0,0.0,1.0,1.0,1.0,571.0,13.0,3.0,0.0
783411.0,0.0,2.0,1.0,2.0,399.0,13.0,3.0,0.0
783411.0,0.0,3.0,1.0,3.0,420.0,13.0,3.0,2.0
783411.0,0.0,4.0,0.0,4.0,322.0,13.0,3.0,0.0
783411.0,0.0,1.0,1.0,1.0,823.0,14.0,3.0,0.0
783411.0,0.0,2.0,1.0,2.0,469.0,14.0,3.0,1.0
783411.0,1.0,3.0,1.0,0.0,309.0,14.0,3.0,0.0
783411.0,0.0,1.0,1.0,1.0,462.0,15.0,5.0,0.0
783411.0,0.0,2.0,0.0,2.0,401.0,15.0,5.0,0.0
783411.0,0.0,1.0,1.0,1.0,551.0,16.0,3.0,0.0
