subj_idx,isblow,pump_idx,choice,reward,reaction_time,trial,HE,PCPP
3001021711.0,0.0,3.0,1.0,3.0,290.12511499968201,5.0,5.0,0.0
3001021711.0,0.0,4.0,1.0,4.0,299.12883900033199,5.0,5.0,1.0
3001021711.0,1.0,5.0,1.0,0.0,376.82266499996291,5.0,5.0,0.0
3001021711.0,0.0,1.0,1.0,1.0,296.74513500003701,6.0,5.0,0.0
3001021711.0,0.0,2.0,1.0,2.0,227.39385700015202,6.0,5.0,0.0
3001021711.0,0.0,3.0,1.0,3.0,270.34480299971602,6.0,5.0,0.0
3001021711.0,0.0,4.0,1.0,4.0,377.62345700002714,6.0,5.0,2.0
3001021711.0,0.0,5.0,0.0,5.0,246.38243000026699,6.0,5.0,0.0
3001021711.0,0.0,1.0,1.0,1.0,258.20434100023704,8.0,3.0,0.0
3001021711.0,0.0,2.0,1.0,2.0,270.26426100019296,8.0,3.0,1.0
3001021711.0,1.0,3.0,1.0,0.0,0.0,8.0,3.0,0.0
3001021711.0,0.0,1.0,1.0,1.0,316.58389499989397,12.0,5.0,0.0
3001021711.0,0.0,2.0,1.0,2.0,237.42975599998297,12.0,5.0,0.0
3001021711.0,0.0,3.0,1.0,3.0,272.98985400011605,12.0,5.0,0.0
3001021711.0,0.0,4.0,1.0,4.0,426.06577500009706,12.0,5.0,1.0
3001021711.0,1.0,5.0,1.0,0.0,588.56448000005889,12.0,5.0,0.0
3001021711.0,0.0,1.0,1.0,1.0,303.87503199972303,13.0,5.0,0.0
3001021711.0,0.0,2.0,1.0,2.0,237.47703299977695,13.0,5.0,0.0
3001021711.0,0.0,3.0,1.0,3.0,266.294320999805,13.0,5.0,0.0
3001021711.0,0.0,4.0,1.0,4.0,396.90055799974294,13.0,5.0,0.0
3001021711.0,0.0,5.0,1.0,5.0,523.52955300011706,13.0,5.0,2.0
3001021711.0,0.0,6.0,0.0,6.0,328.98841600035701,13.0,5.0,0.0
3001021711.0,0.0,1.0,1.0,1.0,337.77715999986009,14.0,3.0,0.0
3001021711.0,0.0,2.0,1.0,2.0,279.60369100037497,14.0,3.0,0.0
3001021711.0,0.0,3.0,1.0,3.0,291.52664999992305,14.0,3.0,0.0
3001021711.0,0.0,4.0,1.0,4.0,354.963193999993,14.0,3.0,0.0
3001021711.0,0.0,5.0,1.0,5.0,617.1871709998411,14.0,3.0,0.0
3001021711.0,0.0,6.0,1.0,6.0,1074.3643370001298,14.0,3.0,1.0
3001021711.0,1.0,7.0,1.0,0.0,0.0,14.0,3.0,0.0
3001021711.0,0.0,1.0,1.0,1.0,376.47796900000696,15.0,5.0,0.0
3001021711.0,0.0,2.0,1.0,2.0,246.552638999674,15.0,5.0,0.0
3001021711.0,0.0,3.0,1.0,3.0,251.81664999991,15.0,5.0,0.0
3001021711.0,0.0,4.0,1.0,4.0,335.30333800035805,15.0,5.0,2.0
3001021711.0,0.0,5.0,0.0,5.0,300.84745100020899,15.0,5.0,0.0
3001021711.0,0.0,1.0,1.0,1.0,362.04017199997901,16.0,3.0,0.0
3001021711.0,0.0,2.0,1.0,2.0,272.51229400007998,16.0,3.0,0.0
3001021711.0,0.0,3.0,1.0,3.0,257.92476100013999,16.0,3.0,0.0
3001021711.0,0.0,4.0,1.0,4.0,249.42707499985801,16.0,3.0,0.0
3001021711.0,0.0,5.0,1.0,5.0,518.11372199972493,16.0,3.0,1.0
3001021711.0,1.0,6.0,1.0,0.0,0.0,16.0,3.0,0.0
3001021711.0,0.0,1.0,1.0,1.0,222.74300700018998,17.0,5.0,0.0
3001021711.0,0.0,2.0,1.0,2.0,315.223104999859,17.0,5.0,0.0
3001021711.0,0.0,3.0,1.0,3.0,299.40418599972003,17.0,5.0,0.0
3001021711.0,0.0,4.0,1.0,4.0,250.260382999841,17.0,5.0,1.0
3001021711.0,1.0,5.0,1.0,0.0,312.11989999974298,17.0,5.0,0.0
3001021711.0,0.0,1.0,1.0,1.0,327.21321100007106,19.0,5.0,0.0
3001021711.0,0.0,2.0,1.0,2.0,258.27539200008704,19.0,5.0,0.0
3001021711.0,0.0,3.0,1.0,3.0,243.77504799986104,19.0,5.0,0.0
3001021711.0,0.0,4.0,1.0,4.0,282.86878400012887,19.0,5.0,0.0
