subj_idx,isblow,pump_idx,choice,reward,reaction_time,trial,HE,PCPP
787411.0,0.0,3.0,1.0,3.0,956.0,7.0,5.0,0.0
787411.0,0.0,4.0,1.0,4.0,629.0,7.0,5.0,2.0
787411.0,0.0,5.0,0.0,5.0,887.0,7.0,5.0,0.0
787411.0,0.0,1.0,1.0,1.0,1046.0,8.0,3.0,0.0
787411.0,0.0,2.0,1.0,2.0,998.0,8.0,3.0,0.0
787411.0,0.0,3.0,1.0,3.0,999.0,8.0,3.0,0.0
787411.0,0.0,4.0,1.0,4.0,690.0,8.0,3.0,2.0
787411.0,0.0,5.0,0.0,5.0,498.0,8.0,3.0,0.0
787411.0,0.0,1.0,1.0,1.0,852.0,9.0,3.0,0.0
787411.0,0.0,2.0,1.0,2.0,621.0,9.0,3.0,0.0
787411.0,0.0,3.0,1.0,3.0,681.0,9.0,3.0,0.0
787411.0,0.0,4.0,1.0,4.0,775.0,9.0,3.0,2.0
787411.0,0.0,5.0,0.0,5.0,919.0,9.0,3.0,0.0
787411.0,0.0,1.0,1.0,1.0,718.0,10.0,3.0,0.0
787411.0,0.0,2.0,1.0,2.0,540.0,10.0,3.0,0.0
787411.0,0.0,3.0,1.0,3.0,629.0,10.0,3.0,0.0
787411.0,0.0,4.0,1.0,4.0,1269.0,10.0,3.0,2.0
787411.0,0.0,5.0,0.0,5.0,752.0,10.0,3.0,0.0
787411.0,0.0,1.0,1.0,1.0,641.0,11.0,3.0,0.0
787411.0,0.0,2.0,1.0,2.0,841.0,11.0,3.0,0.0
787411.0,0.0,3.0,1.0,3.0,824.0,11.0,3.0,2.0
787411.0,0.0,4.0,0.0,4.0,654.0,11.0,3.0,0.0
787411.0,0.0,1.0,1.0,1.0,1044.0,12.0,3.0,0.0
787411.0,0.0,2.0,1.0,2.0,949.0,12.0,3.0,0.0
787411.0,0.0,3.0,1.0,3.0,955.0,12.0,3.0,2.0
787411.0,0.0,4.0,0.0,4.0,1151.0,12.0,3.0,0.0
787411.0,0.0,1.0,1.0,1.0,769.0,13.0,3.0,0.0
787411.0,0.0,2.0,1.0,2.0,568.0,13.0,3.0,0.0
787411.0,0.0,3.0,1.0,3.0,619.0,13.0,3.0,1.0
787411.0,1.0,4.0,1.0,0.0,739.0,13.0,3.0,0.0
787411.0,0.0,1.0,1.0,1.0,771.0,14.0,5.0,0.0
787411.0,0.0,2.0,1.0,2.0,827.0,14.0,5.0,0.0
787411.0,0.0,3.0,1.0,3.0,927.0,14.0,5.0,0.0
787421.0,0.0,1.0,1.0,1.0,657.0,1.0,0.0,0.0
787421.0,0.0,2.0,1.0,2.0,709.0,1.0,0.0,0.0
787421.0,0.0,3.0,1.0,3.0,812.0,1.0,0.0,0.0
787421.0,0.0,4.0,1.0,4.0,1360.0,1.0,0.0,0.0
787421.0,0.0,5.0,1.0,5.0,751.0,1.0,0.0,2.0
787421.0,0.0,6.0,0.0,6.0,1515.0,1.0,0.0,0.0
787421.0,0.0,1.0,1.0,1.0,770.0,2.0,3.0,0.0
787421.0,0.0,2.0,1.0,2.0,570.0,2.0,3.0,0.0
787421.0,0.0,3.0,1.0,3.0,581.0,2.0,3.0,0.0
787421.0,0.0,4.0,1.0,4.0,739.0,2.0,3.0,2.0
787421.0,0.0,5.0,0.0,5.0,393.0,2.0,3.0,0.0
787421.0,0.0,1.0,1.0,1.0,773.0,3.0,3.0,0.0
787421.0,0.0,2.0,1.0,2.0,588.0,3.0,3.0,0.0
787421.0,0.0,3.0,1.0,3.0,478.0,3.0,3.0,0.0
787421.0,0.0,4.0,1.0,4.0,623.0,3.0,3.0,0.0
787421.0,0.0,5.0,1.0,5.0,546.0,3.0,3.0,2.0
787421.0,0.0,6.0,0.0,6.0,1340.0,3.0,3.0,0.0
787421.0,0.0,1.0,1.0,1.0,742.0,4.0,3.0,0.0
787421.0,0.0,2.0,1.0,2.0,575.0,4.0,3.0,0.0
787421.0,0.0,3.0,1.0,3.0,630.0,4.0,3.0,0.0
787421.0,0.0,4.0,1.0,4.0,531.0,4.0,3.0,2.0
787421.0,0.0,5.0,0.0,5.0,580.0,4.0,3.0,0.0
787421.0,0.0,1.0,1.0,1.0,660.0,5.0,3.0,0.0
